157;0;1901.00;19.85;574.00;0.00;0.20
158;0;701.00;11.30;1532.00;0.00;0.20
159;0;928.00;22.37;1834.00;0.00;0.28
160;0;1079.00;22.20;1077.00;0.00;0.20
161;0;721.00;19.70;1606.00;0.00;0.24
162;0;189.00;19.70;673.00;0.00;0.24
163;0;1804.00;16.15;2646.00;0.00;0.20
164;0;143.00;19.87;676.00;0.00;0.20
165;0;1856.00;22.62;940.00;0.00;0.20
166;0;2806.00;18.20;1833.00;0.00;0.24
167;0;2532.00;22.77;3151.00;0.00;0.24
168;0;807.00;19.12;2968.00;0.00;0.20
169;0;789.00;20.55;1268.00;0.00;0.20
170;0;1849.00;20.57;1669.00;0.00;0.20
171;0;1579.00;22.87;564.00;0.00;0.20
172;0;2212.00;17.45;568.00;0.00;0.20
173;0;1627.00;17.32;1378.00;0.00;0.20
174;0;2209.00;15.20;1183.00;0.00;0.24
175;0;934.00;24.02;408.00;0.00;0.20
176;0;2361.00;18.52;3175.00;0.00;0.24
177;0;1018.00;13.15;842.00;0.00;0.16
178;0;1190.00;16.20;223.00;0.00;0.24
179;0;1496.00;13.97;2288.00;0.00;0.20
180;0;1353.00;22.02;1643.00;0.00;0.16
181;0;335.00;23.77;827.00;0.00;0.24
182;0;788.00;11.92;3009.00;0.00;0.16
183;0;211.00;23.57;1512.00;0.00;0.20
184;0;301.00;16.75;821.00;0.00;0.24
185;0;729.00;22.02;3184.00;0.00;0.20
186;0;1800.00;14.85;1978.00;0.00;0.20
187;0;1537.00;17.65;2314.00;0.00;0.16
188;0;1069.00;20.40;978.00;0.00;0.16
189;0;954.00;13.30;346.00;0.00;0.20
190;0;2389.00;18.35;1897.00;0.00;0.24
191;0;2404.00;14.30;1559.00;0.00;0.24
192;0;2399.00;18.07;734.00;0.00;0.20
193;0;1444.00;15.17;2703.00;0.00;0.16
194;0;2553.00;24.17;2718.00;0.00;0.24
195;0;1733.00;18.55;1903.00;0.00;0.24
196;0;677.00;14.27;331.00;0.00;0.24
197;0;1855.00;17.00;1911.00;0.00;0.20
198;0;1410.00;15.57;2495.00;0.00;0.20
199;0;2280.00;18.80;1612.00;0.00;0.20
200;0;2371.00;18.62;2967.00;0.00;0.24
201;0;2095.00;14.92;604.00;0.00;0.20
202;0;386.00;12.65;3005.00;0.00;0.16
203;0;1703.00;23.25;1905.00;0.00;0.24
204;0;2754.00;20.05;897.00;0.00;0.20
205;0;1111.00;13.67;1102.00;0.00;0.16
206;0;2307.00;13.35;612.00;0.00;0.20
207;0;2294.00;16.40;2592.00;0.00;0.20
208;0;2316.00;19.37;3102.00;0.00;0.24
209;0;1911.00;22.47;517.00;0.00;0.24
210;0;2370.00;19.67;3000.00;0.00;0.24
211;0;2362.00;19.45;2628.00;0.00;0.24
212;0;1034.00;21.37;2439.00;0.00;0.20
213;0;2341.00;17.65;3179.00;0.00;0.24
214;0;1166.00;18.60;128.00;0.00;0.20
215;0;1797.00;14.72;992.00;0.00;0.16
216;0;2453.00;22.32;974.00;0.00;0.20
217;0;811.00;24.05;1281.00;0.00;0.24
218;0;719.00;13.02;1623.00;0.00;0.16
219;0;694.00;16.15;1582.00;0.00;0.20
220;0;1054.00;15.65;1980.00;0.00;0.12
221;0;863.00;24.20;2839.00;0.00;0.24
222;0;2284.00;22.70;2417.00;0.00;0.20
223;0;543.00;16.72;2152.00;0.00;0.20
224;0;1593.00;21.07;2209.00;0.00;0.20
225;0;585.00;17.72;389.00;0.00;0.20
226;0;1881.00;22.62;1699.00;0.00;0.24
227;0;2649.00;16.92;2342.00;0.00;0.24
228;0;514.00;23.90;2857.00;0.00;0.24
229;0;1470.00;17.87;2306.00;0.00;0.20
230;0;813.00;21.80;2363.00;0.00;0.24
231;0;846.00;20.95;1316.00;0.00;0.24
232;0;2007.00;19.30;2221.00;0.00;0.28
233;0;2514.00;19.82;1169.00;0.00;0.24
234;0;821.00;18.60;2816.00;0.00;0.24
235;0;2340.00;24.12;3123.00;0.00;0.24
236;0;549.00;24.10;3222.00;0.00;0.24
237;0;2862.00;21.87;1457.00;0.00;0.20
238;0;1835.00;23.45;928.00;0.00;0.20
239;0;1527.00;22.40;2053.00;0.00;0.20
240;0;985.00;18.90;705.00;0.00;0.24
241;0;1194.00;16.22;244.00;0.00;0.20
242;0;2549.00;15.55;3111.00;0.00;0.24
243;0;1138.00;15.40;2145.00;0.00;0.24
244;0;1874.00;14.42;1910.00;0.00;0.20
245;0;2887.00;20.75;2494.00;0.00;0.20
246;0;557.00;21.05;376.00;0.00;0.20
247;0;689.00;14.37;2936.00;0.00;0.20
248;0;2204.00;12.42;461.00;0.00;0.16
249;0;2233.00;14.37;2758.00;0.00;0.20
250;0;1071.00;18.25;1959.00;0.00;0.20
251;0;2456.00;13.65;2338.00;0.00;0.20
252;0;1269.00;20.37;104.00;0.00;0.20
253;0;2766.00;14.00;907.00;0.00;0.16
254;0;2517.00;22.32;1157.00;0.00;0.20
255;0;2660.00;24.40;2539.00;0.00;0.24
256;0;2399.00;23.77;1445.00;0.00;0.20
257;0;890.00;22.75;1130.00;0.00;0.20
258;0;2457.00;17.00;3140.00;0.00;0.20
259;0;2403.00;22.70;978.00;0.00;0.24
260;0;2854.00;13.30;1124.00;0.00;0.20
261;0;1376.00;23.55;2473.00;0.00;0.20
262;0;2169.00;23.00;2927.00;0.00;0.20
263;0;562.00;23.02;2132.00;0.00;0.20
264;0;598.00;22.90;3007.00;0.00;0.20
265;0;2449.00;23.85;2923.00;0.00;0.24
266;0;1294.00;19.35;1288.00;0.00;0.20
267;0;2470.00;21.20;2883.00;0.00;0.20
268;0;784.00;20.60;1287.00;0.00;0.28
269;0;707.00;18.52;2906.00;0.00;0.24
270;0;814.00;22.75;1421.00;0.00;0.20
271;0;1480.00;22.32;2366.00;0.00;0.20
272;0;394.00;20.75;589.00;0.00;0.20
273;0;2664.00;12.25;891.00;0.00;0.16
274;0;152.00;18.40;1522.00;0.00;0.20
275;0;2267.00;22.80;1744.00;0.00;0.24
276;0;484.00;14.40;612.00;0.00;0.16
277;0;1671.00;16.82;2499.00;0.00;0.24
278;0;1054.00;17.00;2462.00;0.00;0.20
279;0;1795.00;23.65;362.00;0.00;0.24
280;0;1583.00;15.42;1090.00;0.00;0.24
281;0;1217.00;19.37;1076.00;0.00;0.20
282;0;1102.00;17.07;1112.00;0.00;0.20
283;0;2730.00;22.77;899.00;0.00;0.20
284;0;1981.00;14.70;541.00;0.00;0.16
285;0;1502.00;20.62;2306.00;0.00;0.20
286;0;1100.00;21.25;953.00;0.00;0.20
287;0;180.00;13.92;1473.00;0.00;0.24
288;0;2557.00;14.75;2338.00;0.00;0.16
289;0;576.00;13.72;2889.00;0.00;0.20
290;0;881.00;18.55;405.00;0.00;0.20
291;0;2699.00;22.80;2398.00;0.00;0.24
292;0;752.00;12.82;1405.00;0.00;0.20
293;0;1366.00;21.65;1306.00;0.00;0.16
294;0;2834.00;13.87;1123.00;0.00;0.20
295;0;2180.00;24.30;3084.00;0.00;0.20
296;0;2384.00;22.32;1435.00;0.00;0.28
297;0;1320.00;20.77;1643.00;0.00;0.20
298;0;808.00;16.02;1889.00;0.00;0.24
299;0;783.00;22.20;1797.00;0.00;0.20
300;0;1109.00;19.85;1747.00;0.00;0.24
301;0;756.00;23.35;2577.00;0.00;0.20
302;0;2636.00;18.35;2504.00;0.00;0.20
303;0;958.00;22.00;395.00;0.00;0.20
304;0;2196.00;17.62;1737.00;0.00;0.20
305;0;1092.00;15.70;1133.00;0.00;0.20
306;0;552.00;22.30;2876.00;0.00;0.20
307;0;2468.00;18.42;3169.00;0.00;0.24
308;0;560.00;20.57;2152.00;0.00;0.24
309;0;1336.00;23.95;1274.00;0.00;0.20
310;0;2645.00;11.75;2334.00;0.00;0.20
311;0;1535.00;17.37;1033.00;0.00;0.24
312;0;2430.00;18.40;1429.00;0.00;0.20
313;0;759.00;15.22;1796.00;0.00;0.24
314;0;2211.00;22.82;544.00;0.00;0.16
315;0;934.00;23.50;1842.00;0.00;0.24
316;0;887.00;14.22;2800.00;0.00;0.20
317;0;809.00;14.37;1342.00;0.00;0.20
318;0;2892.00;15.55;1185.00;0.00;0.24
319;0;1285.00;16.40;606.00;0.00;0.20
320;0;2381.00;21.60;3137.00;0.00;0.16
321;0;2165.00;23.87;2949.00;0.00;0.16
322;0;874.00;21.60;108.00;0.00;0.20
323;0;997.00;17.67;2034.00;0.00;0.24
324;0;2443.00;16.60;1817.00;0.00;0.20
325;0;1797.00;24.40;378.00;0.00;0.20
326;0;2181.00;16.57;1081.00;0.00;0.28
327;0;2262.00;15.90;1613.00;0.00;0.20
328;0;620.00;17.70;2868.00;0.00;0.20
329;0;690.00;13.05;2619.00;0.00;0.16
330;0;1656.00;16.10;572.00;0.00;0.24
331;0;2693.00;24.12;2365.00;0.00;0.24
332;0;515.00;14.70;2911.00;0.00;0.16
333;0;1730.00;18.02;2873.00;0.00;0.20
334;0;2766.00;24.10;1800.00;0.00;0.20
335;0;1484.00;18.32;1089.00;0.00;0.20
336;0;690.00;23.92;3190.00;0.00;0.24
337;0;536.00;21.15;3201.00;0.00;0.20
338;0;1723.00;22.95;2838.00;0.00;0.24
339;0;1359.00;22.60;1271.00;0.00;0.24
340;0;2322.00;20.70;3024.00;0.00;0.20
341;0;975.00;21.45;1038.00;0.00;0.20
342;0;417.00;22.40;578.00;0.00;0.16
343;0;1553.00;22.90;1092.00;0.00;0.24
344;0;2189.00;23.37;503.00;0.00;0.24
345;0;2511.00;20.75;2738.00;0.00;0.20
346;0;957.00;19.75;881.00;0.00;0.16
347;0;1300.00;21.35;614.00;0.00;0.24
348;0;2220.00;22.17;1142.00;0.00;0.20
349;0;1729.00;15.35;2882.00;0.00;0.20
350;0;814.00;23.72;2344.00;0.00;0.20
351;0;388.00;22.27;2686.00;0.00;0.24
352;0;2496.00;20.30;2894.00;0.00;0.20
353;0;2367.00;13.80;1413.00;0.00;0.20
354;0;2455.00;21.57;755.00;0.00;0.20
355;0;1515.00;19.00;2769.00;0.00;0.24
356;0;1154.00;21.15;1768.00;0.00;0.24
357;0;2882.00;20.37;1471.00;0.00;0.24
358;0;598.00;23.10;2141.00;0.00;0.24
359;0;2636.00;12.27;2347.00;0.00;0.20
360;0;773.00;13.60;2327.00;0.00;0.24
361;0;1822.00;19.02;340.00;0.00;0.16
362;0;2412.00;23.85;1461.00;0.00;0.20
363;0;1602.00;22.90;592.00;0.00;0.24
364;0;565.00;22.80;3255.00;0.00;0.24
365;0;534.00;13.52;2149.00;0.00;0.16
366;0;1761.00;20.15;375.00;0.00;0.20
367;0;2516.00;18.50;2761.00;0.00;0.16
368;0;2331.00;22.50;549.00;0.00;0.20
369;0;2327.00;23.35;3134.00;0.00;0.20
370;0;844.00;17.07;1458.00;0.00;0.20
371;0;1278.00;14.67;1154.00;0.00;0.20
372;0;2480.00;14.37;976.00;0.00;0.16
373;0;2536.00;21.75;3159.00;0.00;0.24
374;0;911.00;14.40;450.00;0.00;0.24
375;0;2329.00;17.10;2715.00;0.00;0.24
376;0;980.00;19.72;1008.00;0.00;0.20
377;0;1255.00;16.50;1060.00;0.00;0.20
378;0;2554.00;16.80;3125.00;0.00;0.20
379;0;1236.00;16.92;1619.00;0.00;0.20
380;0;2486.00;23.12;2909.00;0.00;0.24
381;0;900.00;18.40;435.00;0.00;0.20
382;0;1948.00;22.85;554.00;0.00;0.24
383;0;2402.00;14.82;3140.00;0.00;0.20
384;0;2223.00;22.50;500.00;0.00;0.20
385;0;496.00;20.40;2879.00;0.00;0.20
386;0;2814.00;16.82;1444.00;0.00;0.20
387;0;2385.00;14.22;2978.00;0.00;0.16
388;0;380.00;23.05;3081.00;0.00;0.20
389;0;2168.00;21.55;2914.00;0.00;0.20
390;0;1123.00;15.00;2144.00;0.00;0.20
391;0;1207.00;16.12;1664.00;0.00;0.20
392;0;1427.00;20.17;1557.00;0.00;0.20
393;0;907.00;20.55;1842.00;0.00;0.16
394;0;2390.00;21.20;961.00;0.00;0.20
395;0;2333.00;23.75;2652.00;0.00;0.20
396;0;2457.00;20.05;3044.00;0.00;0.24
397;0;1175.00;19.75;487.00;0.00;0.20
398;0;2314.00;15.40;2578.00;0.00;0.20
399;0;1178.00;21.15;164.00;0.00;0.20
400;0;1958.00;13.72;2142.00;0.00;0.20
401;0;571.00;20.17;387.00;0.00;0.20
402;0;2425.00;17.07;2025.00;0.00;0.24
403;0;2447.00;20.15;1855.00;0.00;0.20
404;0;739.00;12.25;1436.00;0.00;0.16
405;0;2844.00;16.32;2482.00;0.00;0.20
406;0;2862.00;19.72;1144.00;0.00;0.24
407;0;1017.00;12.82;2368.00;0.00;0.20
408;0;2501.00;23.40;3124.00;0.00;0.24
409;0;1719.00;23.17;2829.00;0.00;0.20
410;0;1972.00;21.50;2162.00;0.00;0.20
411;0;422.00;24.30;601.00;0.00;0.20
412;0;2458.00;19.52;2961.00;0.00;0.20
413;0;2316.00;17.87;632.00;0.00;0.24
414;0;1544.00;15.42;2619.00;0.00;0.16
415;0;2505.00;17.37;2205.00;0.00;0.20
416;0;1299.00;16.45;119.00;0.00;0.20
417;0;2804.00;19.75;1824.00;0.00;0.24
418;0;997.00;15.37;1982.00;0.00;0.20
419;0;1155.00;23.05;342.00;0.00;0.20
420;0;1508.00;12.27;2678.00;0.00;0.20
421;0;1817.00;23.20;363.00;0.00;0.20
422;0;1384.00;22.47;2481.00;0.00;0.20
423;0;770.00;22.05;1426.00;0.00;0.24
424;0;1019.00;16.70;1059.00;0.00;0.20
425;0;179.00;17.77;1571.00;0.00;0.20
426;0;2228.00;19.65;3081.00;0.00;0.16
427;0;879.00;23.25;97.00;0.00;0.20
428;0;1555.00;22.82;2099.00;0.00;0.20
429;0;671.00;16.20;3222.00;0.00;0.20
430;0;694.00;12.47;2545.00;0.00;0.20
431;0;2816.00;14.82;1795.00;0.00;0.20
432;0;536.00;17.65;2129.00;0.00;0.24
433;0;859.00;18.47;1799.00;0.00;0.24
434;0;546.00;18.10;2814.00;0.00;0.24
435;0;1535.00;23.87;2064.00;0.00;0.24
436;0;2428.00;21.05;755.00;0.00;0.24
437;0;405.00;19.62;3021.00;0.00;0.16
438;0;1868.00;17.00;2707.00;0.00;0.20
439;0;886.00;24.02;95.00;0.00;0.20
440;0;207.00;18.22;1573.00;0.00;0.16
441;0;2215.00;16.15;2427.00;0.00;0.20
442;0;2419.00;15.22;1511.00;0.00;0.16
443;0;1659.00;13.75;580.00;0.00;0.16
444;0;767.00;19.40;2615.00;0.00;0.20
445;0;1025.00;20.37;923.00;0.00;0.24
446;0;1099.00;20.30;2105.00;0.00;0.24
447;0;1358.00;24.40;2271.00;0.00;0.24
448;0;1027.00;17.55;1055.00;0.00;0.24
449;0;1182.00;22.35;236.00;0.00;0.20
450;0;1457.00;19.65;2347.00;0.00;0.24
451;0;211.00;16.70;623.00;0.00;0.20
452;0;1067.00;21.65;2380.00;0.00;0.20
453;0;1654.00;17.77;1919.00;0.00;0.20
454;0;2413.00;15.90;3022.00;0.00;0.24
455;0;2006.00;23.67;2195.00;0.00;0.24
456;0;853.00;22.77;2325.00;0.00;0.16
457;0;1263.00;15.77;1673.00;0.00;0.16
458;0;2146.00;24.27;2936.00;0.00;0.20
459;0;2102.00;17.20;2951.00;0.00;0.16
460;0;2269.00;18.80;1608.00;0.00;0.20
461;0;673.00;22.85;3178.00;0.00;0.20
462;0;1918.00;24.40;3077.00;0.00;0.20
463;0;2406.00;23.35;954.00;0.00;0.24
464;0;1978.00;17.90;2136.00;0.00;0.20
465;0;1874.00;20.02;1671.00;0.00;0.16
466;0;495.00;17.00;2895.00;0.00;0.24
467;0;1265.00;21.35;1585.00;0.00;0.20
468;0;612.00;21.97;2136.00;0.00;0.20
469;0;2601.00;15.20;2729.00;0.00;0.24
470;0;1277.00;11.85;607.00;0.00;0.16
471;0;1167.00;24.20;233.00;0.00;0.24
472;0;487.00;13.07;2819.00;0.00;0.24
473;0;1645.00;12.25;2401.00;0.00;0.16
474;0;1777.00;19.62;2706.00;0.00;0.24
475;0;1439.00;17.00;2729.00;0.00;0.16
476;0;1601.00;24.40;563.00;0.00;0.20
477;0;575.00;21.70;2972.00;0.00;0.24
478;0;1858.00;20.30;2691.00;0.00;0.24
479;0;356.00;20.40;3063.00;0.00;0.24
480;0;1997.00;24.12;2188.00;0.00;0.20
481;0;1478.00;23.82;2721.00;0.00;0.20
482;0;1783.00;17.42;2731.00;0.00;0.24
483;0;969.00;20.47;1559.00;0.00;0.20
484;0;2004.00;24.40;2181.00;0.00;0.20
485;0;800.00;20.60;2310.00;0.00;0.20
486;0;766.00;13.82;1292.00;0.00;0.20
487;0;1517.00;20.75;2557.00;0.00;0.20
488;0;2006.00;22.95;2153.00;0.00;0.24
489;0;1883.00;20.75;1939.00;0.00;0.24
490;0;2232.00;15.80;3104.00;0.00;0.16
491;0;1233.00;13.77;1470.00;0.00;0.16
492;0;1272.00;17.10;1152.00;0.00;0.20
493;0;855.00;17.42;1121.00;0.00;0.20
494;0;966.00;18.32;422.00;0.00;0.20
495;0;898.00;17.57;2871.00;0.00;0.20
496;0;999.00;12.40;2426.00;0.00;0.16
497;0;2663.00;18.82;2337.00;0.00;0.24
498;0;709.00;16.15;2856.00;0.00;0.24
499;0;676.00;13.57;3230.00;0.00;0.20
500;0;1619.00;18.70;2230.00;0.00;0.20
501;0;2393.00;16.77;1003.00;0.00;0.20
502;0;2266.00;13.10;605.00;0.00;0.20
503;0;364.00;19.87;2700.00;0.00;0.24
504;0;749.00;13.97;1412.00;0.00;0.24
505;0;692.00;22.02;43.00;0.00;0.20
506;0;2237.00;24.27;1726.00;0.00;0.16
507;0;1186.00;16.10;218.00;0.00;0.20
508;0;969.00;21.50;916.00;0.00;0.24
509;0;1462.00;14.40;2631.00;0.00;0.20
510;0;1718.00;15.80;2887.00;0.00;0.24
511;0;1824.00;21.90;916.00;0.00;0.24
512;0;2291.00;13.25;3131.00;0.00;0.16
513;0;2497.00;21.17;1151.00;0.00;0.20
514;0;2869.00;17.35;1527.00;0.00;0.20
515;0;372.00;21.30;2625.00;0.00;0.24
516;0;2518.00;13.30;2776.00;0.00;0.12
517;0;899.00;16.52;127.00;0.00;0.16
518;0;777.00;19.77;2945.00;0.00;0.16
519;0;378.00;17.00;607.00;0.00;0.20
520;0;2290.00;24.40;1564.00;0.00;0.16
521;0;1763.00;13.02;336.00;0.00;0.20
522;0;543.00;21.55;3201.00;0.00;0.20
523;0;825.00;18.00;2942.00;0.00;0.20
524;0;2274.00;12.90;2380.00;0.00;0.20
525;0;1482.00;16.70;2542.00;0.00;0.20
526;0;1727.00;20.57;1877.00;0.00;0.24
527;0;2165.00;22.00;3055.00;0.00;0.24
528;0;387.00;17.50;866.00;0.00;0.24
529;0;2461.00;14.87;1861.00;0.00;0.16
530;0;2350.00;24.40;3132.00;0.00;0.20
531;0;2873.00;16.32;1140.00;0.00;0.20
532;0;1549.00;11.85;547.00;0.00;0.16
533;0;2465.00;18.95;3159.00;0.00;0.16
534;0;1134.00;20.52;1823.00;0.00;0.20
535;0;967.00;19.82;407.00;0.00;0.20
536;0;2471.00;23.02;2942.00;0.00;0.20
537;0;1498.00;24.22;2729.00;0.00;0.24
538;0;1339.00;16.97;2321.00;0.00;0.24
539;0;890.00;24.25;1147.00;0.00;0.24
540;0;1679.00;13.87;2891.00;0.00;0.16
541;0;1129.00;11.67;350.00;0.00;0.12
542;0;2153.00;20.15;3055.00;0.00;0.20
543;0;2042.00;20.40;2177.00;0.00;0.20
544;0;2762.00;13.60;837.00;0.00;0.20
545;0;1570.00;17.60;1452.00;0.00;0.24
546;0;136.00;14.12;689.00;0.00;0.16
547;0;2749.00;22.12;884.00;0.00;0.20
548;0;1690.00;17.10;1937.00;0.00;0.20
549;0;2437.00;16.95;2132.00;0.00;0.20
550;0;2826.00;21.20;1146.00;0.00;0.20
