4;anti_air_building;2601.00;16.85;2925.00;1.67;0
4;anti_air_building;2589.00;13.30;2924.00;4.33;0
4;anti_air_building;2602.00;18.15;2928.00;0.71;0
4;synthetic_refinery;2594.00;20.00;2931.00;3.73;0
4;fuel_silo;2605.00;17.10;2933.00;0.11;0
4;rocket_site;2588.00;13.30;2940.00;5.44;0
4;nuclear_reactor;2587.00;13.98;2938.00;2.17;0
5;arms_factory;2192.00;12.23;2906.00;4.40;0
5;arms_factory;2196.00;17.05;2889.00;0.78;0
5;arms_factory;2180.00;16.08;2894.00;2.34;0
5;arms_factory;2190.00;14.78;2884.00;0.18;0
5;arms_factory;2178.00;9.78;2889.00;2.84;0
5;arms_factory;2192.00;15.70;2885.00;5.50;0
5;industrial_complex;2192.00;20.00;2893.00;2.24;0
5;industrial_complex;2199.00;14.73;2899.00;3.45;0
5;industrial_complex;2186.00;17.30;2902.00;1.29;0
5;industrial_complex;2182.00;15.57;2901.00;2.85;0
5;industrial_complex;2198.00;16.43;2891.00;5.51;0
5;industrial_complex;2194.00;19.27;2897.00;1.90;0
5;air_base;2182.00;16.27;2889.00;6.02;0
5;supply_node;2180.00;15.70;2892.00;3.26;0
5;supply_node;2192.00;19.58;2898.00;6.20;0
5;supply_node;2198.00;15.93;2890.00;1.39;0
5;supply_node;2186.00;15.30;2904.00;5.43;0
5;supply_node;2191.00;15.95;2904.00;0.63;0
5;supply_node;2181.00;14.48;2901.00;3.57;0
5;supply_node;2195.00;16.27;2902.00;1.33;0
5;supply_node;2186.00;18.55;2900.00;2.80;0
5;supply_node;2178.00;12.68;2896.00;5.74;0
5;supply_node;2198.00;16.77;2897.00;2.04;0
5;supply_node;2183.00;18.45;2896.00;4.98;0
5;supply_node;2188.00;20.25;2895.00;1.63;0
5;supply_node;2193.00;19.77;2893.00;4.21;0
5;supply_node;2186.00;18.98;2890.00;0.87;0
5;supply_node;2190.00;18.55;2888.00;2.34;0
5;supply_node;2179.00;9.50;2887.00;0.10;0
5;supply_node;2184.00;13.98;2885.00;3.04;0
5;supply_node;2194.00;14.73;2885.00;4.52;0
5;supply_node;2189.00;12.93;2883.00;2.27;0
5;bunker;2196.00;17.05;2900.00;3.59;0
5;bunker;2183.00;10.62;2884.00;6.25;0
5;bunker;2179.00;14.62;2893.00;2.64;0
5;bunker;2180.00;15.95;2896.00;5.65;0
5;bunker;2197.00;13.30;2886.00;2.04;0
5;bunker;2196.00;12.90;2904.00;4.70;0
5;bunker;2190.00;20.10;2897.00;2.54;0
5;bunker;2189.00;19.50;2890.00;4.10;0
5;bunker;2192.00;12.23;2883.00;0.48;0
5;bunker;2193.00;19.77;2896.00;3.15;0
5;bunker;2189.00;17.90;2902.00;6.16;0
5;bunker;2183.00;18.55;2894.00;1.09;0
5;bunker;2199.00;15.30;2891.00;5.21;0
5;bunker;2186.00;19.30;2891.00;1.59;0
5;bunker;2180.00;14.73;2890.00;3.15;0
5;bunker;2193.00;19.85;2895.00;0.99;0
5;bunker;2180.00;12.90;2901.00;3.66;0
5;bunker;2188.00;16.98;2903.00;0.04;0
5;bunker;2193.00;17.30;2902.00;1.60;0
5;dockyard;2193.00;13.80;2905.00;-3.61;0
5;anti_air_building;2194.00;19.45;2896.00;3.73;0
5;anti_air_building;2193.00;17.30;2887.00;3.83;0
5;anti_air_building;2179.00;13.07;2890.00;1.67;0
5;synthetic_refinery;2188.00;17.80;2887.00;4.33;0
5;fuel_silo;2189.00;20.25;2896.00;0.71;0
5;radar_station;2190.00;20.33;2894.00;4.20;0
5;rocket_site;2189.00;17.10;2903.00;0.11;0
5;nuclear_reactor;2193.00;16.43;2903.00;2.78;0
6;arms_factory;2249.00;11.30;2891.00;2.34;0
6;arms_factory;2261.00;14.78;2877.00;0.18;0
6;arms_factory;2254.00;18.00;2884.00;2.84;0
6;arms_factory;2271.00;13.80;2884.00;5.50;0
6;arms_factory;2261.00;20.33;2888.00;2.24;0
6;arms_factory;2255.00;19.08;2887.00;3.45;0
6;industrial_complex;2262.00;19.45;2892.00;1.29;0
6;industrial_complex;2270.00;12.90;2894.00;2.85;0
6;industrial_complex;2256.00;15.93;2879.00;5.51;0
6;industrial_complex;2251.00;12.90;2894.00;1.90;0
6;industrial_complex;2255.00;9.78;2876.00;6.02;0
6;industrial_complex;2261.00;17.10;2879.00;6.12;0
6;air_base;2271.00;14.62;2886.00;3.96;0
6;supply_node;2254.00;12.90;2878.00;1.39;0
6;supply_node;2251.00;14.73;2892.00;5.43;0
6;supply_node;2265.00;19.27;2890.00;0.63;0
6;supply_node;2258.00;16.77;2879.00;3.57;0
6;supply_node;2257.00;15.30;2897.00;1.33;0
6;supply_node;2262.00;15.95;2897.00;2.80;0
6;supply_node;2267.00;16.40;2894.00;5.74;0
6;supply_node;2255.00;17.05;2894.00;2.04;0
6;supply_node;2261.00;19.08;2893.00;4.98;0
6;supply_node;2270.00;15.70;2890.00;1.63;0
6;supply_node;2255.00;19.08;2888.00;4.21;0
6;supply_node;2249.00;12.93;2887.00;0.87;0
6;supply_node;2260.00;20.33;2887.00;2.34;0
6;supply_node;2265.00;19.27;2885.00;0.10;0
6;supply_node;2270.00;15.30;2884.00;3.04;0
6;supply_node;2252.00;15.93;2883.00;4.52;0
6;supply_node;2263.00;18.30;2881.00;2.27;0
6;supply_node;2268.00;14.65;2880.00;3.75;0
6;supply_node;2262.00;12.68;2876.00;0.41;0
6;bunker;2257.00;16.43;2879.00;5.65;0
6;bunker;2263.00;16.77;2879.00;2.04;0
6;bunker;2255.00;18.85;2885.00;4.70;0
6;bunker;2263.00;19.58;2891.00;2.54;0
6;bunker;2267.00;18.00;2884.00;4.10;0
6;bunker;2260.00;14.78;2898.00;0.48;0
6;bunker;2266.00;13.98;2897.00;3.15;0
6;bunker;2255.00;11.93;2877.00;6.16;0
6;bunker;2258.00;20.10;2887.00;1.09;0
6;bunker;2252.00;17.10;2887.00;5.21;0
6;bunker;2267.00;12.90;2878.00;1.59;0
6;bunker;2255.00;13.98;2897.00;3.15;0
6;bunker;2270.00;16.08;2888.00;0.99;0
6;bunker;2269.00;16.98;2886.00;3.66;0
6;bunker;2263.00;16.77;2896.00;0.04;0
6;bunker;2261.00;10.35;2875.00;1.60;0
6;bunker;2251.00;11.28;2895.00;5.72;0
6;bunker;2268.00;17.62;2890.00;0.65;0
6;bunker;2255.00;18.85;2890.00;4.77;0
6;dockyard;2252.00;9.60;2878.00;0.00;0
6;anti_air_building;2259.00;19.77;2884.00;0.71;0
6;anti_air_building;2253.00;17.90;2888.00;3.73;0
6;anti_air_building;2261.00;19.08;2893.00;0.11;0
6;synthetic_refinery;2265.00;15.93;2896.00;2.78;0
6;fuel_silo;2259.00;16.98;2879.00;5.44;0
6;rocket_site;2262.00;10.20;2875.00;4.84;0
6;nuclear_reactor;2265.00;15.93;2879.00;1.23;0
7;arms_factory;1121.00;16.43;2866.00;2.84;0
7;arms_factory;1117.00;17.58;2863.00;5.50;0
7;arms_factory;1120.00;17.90;2870.00;2.24;0
7;arms_factory;1105.00;16.85;2874.00;3.45;0
7;arms_factory;1102.00;14.78;2870.00;1.29;0
7;arms_factory;1107.00;17.68;2875.00;2.85;0
7;industrial_complex;1108.00;15.93;2878.00;5.51;0
7;industrial_complex;1105.00;14.65;2862.00;1.90;0
7;industrial_complex;1102.00;10.62;2863.00;6.02;0
7;industrial_complex;1113.00;10.35;2857.00;6.12;0
7;industrial_complex;1114.00;19.45;2865.00;3.96;0
7;industrial_complex;1124.00;12.23;2872.00;1.80;0
7;air_base;1113.00;20.33;2869.00;4.46;0
7;supply_node;1102.00;13.80;2866.00;0.63;0
7;supply_node;1105.00;14.65;2862.00;3.57;0
7;supply_node;1120.00;16.27;2875.00;1.33;0
7;supply_node;1109.00;15.30;2879.00;2.80;0
7;supply_node;1114.00;15.95;2879.00;5.74;0
7;supply_node;1104.00;14.48;2876.00;2.04;0
7;supply_node;1110.00;18.85;2875.00;4.98;0
7;supply_node;1116.00;18.55;2875.00;1.63;0
7;supply_node;1101.00;12.23;2872.00;4.21;0
7;supply_node;1106.00;18.55;2870.00;0.87;0
7;supply_node;1111.00;20.25;2870.00;2.34;0
7;supply_node;1116.00;19.85;2870.00;0.10;0
7;supply_node;1121.00;17.10;2869.00;3.04;0
7;supply_node;1110.00;19.27;2865.00;4.52;0
7;supply_node;1116.00;18.98;2865.00;2.27;0
7;supply_node;1121.00;15.30;2864.00;3.75;0
7;supply_node;1110.00;14.30;2859.00;0.41;0
7;supply_node;1116.00;15.30;2860.00;4.45;0
7;bunker;1109.00;18.55;2875.00;2.64;0
7;bunker;1115.00;18.30;2863.00;5.65;0
7;bunker;1105.00;17.62;2872.00;2.04;0
7;bunker;1104.00;14.48;2863.00;4.70;0
7;bunker;1122.00;15.70;2867.00;2.54;0
7;bunker;1118.00;13.98;2879.00;4.10;0
7;bunker;1117.00;18.98;2866.00;0.48;0
7;bunker;1102.00;13.80;2866.00;3.15;0
7;bunker;1112.00;20.25;2871.00;6.16;0
7;bunker;1123.00;13.07;2874.00;1.09;0
7;bunker;1116.00;18.98;2874.00;5.21;0
7;bunker;1112.00;19.08;2864.00;1.59;0
7;bunker;1111.00;15.95;2879.00;3.15;0
7;bunker;1110.00;12.23;2858.00;0.99;0
7;bunker;1116.00;19.77;2871.00;3.66;0
7;bunker;1101.00;12.93;2870.00;0.04;0
7;bunker;1107.00;16.27;2877.00;1.60;0
7;bunker;1122.00;15.95;2868.00;5.72;0
7;dockyard;1119.00;14.48;2878.00;-3.93;0
7;anti_air_building;1105.00;13.30;2861.00;3.73;0
7;anti_air_building;1112.00;18.55;2863.00;3.83;0
7;anti_air_building;1120.00;17.62;2867.00;1.67;0
7;synthetic_refinery;1115.00;18.85;2864.00;4.33;0
7;fuel_silo;1117.00;19.45;2871.00;0.71;0
7;rocket_site;1103.00;15.95;2871.00;0.11;0
7;nuclear_reactor;1106.00;16.40;2876.00;2.78;0
8;arms_factory;1378.00;19.85;2866.00;2.24;0
8;arms_factory;1385.00;17.62;2865.00;3.45;0
8;arms_factory;1377.00;18.55;2869.00;1.29;0
8;arms_factory;1380.00;16.77;2871.00;2.85;0
8;arms_factory;1381.00;19.77;2861.00;5.51;0
8;arms_factory;1366.00;10.45;2858.00;1.90;0
8;industrial_complex;1372.00;18.85;2865.00;6.02;0
8;industrial_complex;1384.00;14.48;2854.00;6.12;0
8;industrial_complex;1375.00;16.77;2854.00;3.96;0
8;industrial_complex;1366.00;12.68;2864.00;1.80;0
8;industrial_complex;1382.00;18.60;2867.00;4.46;0
8;industrial_complex;1377.00;17.10;2871.00;6.03;0
8;air_base;1378.00;12.93;2874.00;2.41;0
8;supply_node;1371.00;17.05;2868.00;1.33;0
8;supply_node;1367.00;13.07;2858.00;2.80;0
8;supply_node;1381.00;19.30;2859.00;5.74;0
8;supply_node;1371.00;18.45;2861.00;2.04;0
8;supply_node;1374.00;15.30;2872.00;4.98;0
8;supply_node;1379.00;15.95;2872.00;1.63;0
8;supply_node;1384.00;16.40;2869.00;4.21;0
8;supply_node;1378.00;19.08;2868.00;0.87;0
8;supply_node;1367.00;13.07;2867.00;2.34;0
8;supply_node;1382.00;19.27;2865.00;0.10;0
8;supply_node;1387.00;15.70;2865.00;3.04;0
8;supply_node;1376.00;20.25;2863.00;4.52;0
8;supply_node;1366.00;12.93;2863.00;2.27;0
8;supply_node;1386.00;16.43;2859.00;3.75;0
8;supply_node;1375.00;18.30;2856.00;0.41;0
8;supply_node;1382.00;15.93;2854.00;4.45;0
8;supply_node;1371.00;14.48;2854.00;5.93;0
8;supply_node;1377.00;12.93;2851.00;2.58;0
8;bunker;1372.00;18.55;2866.00;4.70;0
8;bunker;1375.00;20.10;2863.00;2.54;0
8;bunker;1372.00;9.78;2851.00;4.10;0
8;bunker;1377.00;18.55;2856.00;0.48;0
8;bunker;1381.00;11.30;2851.00;3.15;0
8;bunker;1383.00;15.30;2871.00;6.16;0
8;bunker;1376.00;20.18;2861.00;1.09;0
8;bunker;1367.00;10.62;2856.00;5.21;0
8;bunker;1369.00;15.93;2867.00;1.59;0
8;bunker;1389.00;12.93;2862.00;3.15;0
8;bunker;1376.00;17.80;2870.00;0.99;0
8;bunker;1382.00;18.60;2867.00;3.66;0
8;bunker;1375.00;14.30;2873.00;0.04;0
8;bunker;1385.00;16.27;2857.00;1.60;0
8;bunker;1382.00;13.07;2873.00;5.72;0
8;bunker;1368.00;16.08;2863.00;0.65;0
8;bunker;1381.00;15.30;2853.00;4.77;0
8;bunker;1386.00;16.98;2864.00;0.04;0
8;dockyard;1367.00;10.62;2856.00;-0.79;0
8;anti_air_building;1379.00;20.25;2863.00;0.71;0
8;anti_air_building;1382.00;18.98;2866.00;3.73;0
8;anti_air_building;1381.00;18.00;2869.00;0.11;0
8;synthetic_refinery;1371.00;18.45;2864.00;2.78;0
8;fuel_silo;1384.00;18.45;2861.00;5.44;0
8;rocket_site;1378.00;10.35;2850.00;4.84;0
8;nuclear_reactor;1380.00;17.62;2855.00;1.23;0
9;arms_factory;2512.00;12.90;2857.00;1.29;0
9;arms_factory;2526.00;18.15;2845.00;2.85;0
9;arms_factory;2515.00;18.45;2849.00;5.51;0
9;arms_factory;2533.00;12.68;2852.00;1.90;0
9;arms_factory;2524.00;19.27;2846.00;6.02;0
9;arms_factory;2516.00;11.93;2861.00;6.12;0
9;industrial_complex;2529.00;13.30;2859.00;3.96;0
9;industrial_complex;2524.00;19.58;2854.00;1.80;0
9;industrial_complex;2528.00;10.62;2840.00;4.46;0
9;industrial_complex;2520.00;15.95;2841.00;6.03;0
9;industrial_complex;2521.00;20.25;2849.00;2.41;0
9;industrial_complex;2525.00;18.98;2855.00;0.25;0
9;air_base;2519.00;19.80;2853.00;1.45;0
9;supply_node;2519.00;19.58;2847.00;5.74;0
9;supply_node;2513.00;9.60;2841.00;2.04;0
9;supply_node;2520.00;19.77;2854.00;4.98;0
9;supply_node;2525.00;18.55;2856.00;1.63;0
9;supply_node;2523.00;17.80;2843.00;4.21;0
9;supply_node;2528.00;14.48;2842.00;0.87;0
9;supply_node;2529.00;17.62;2853.00;2.34;0
9;supply_node;2518.00;16.43;2859.00;0.10;0
9;supply_node;2523.00;15.95;2860.00;3.04;0
9;supply_node;2514.00;15.57;2857.00;4.52;0
9;supply_node;2511.00;14.30;2853.00;2.27;0
9;supply_node;2514.00;17.90;2851.00;3.75;0
9;supply_node;2525.00;19.77;2849.00;0.41;0
9;supply_node;2510.00;12.23;2848.00;4.45;0
9;supply_node;2530.00;16.43;2847.00;5.93;0
9;supply_node;2513.00;15.93;2846.00;2.58;0
9;supply_node;2517.00;14.73;2841.00;5.16;0
9;supply_node;2521.00;10.35;2838.00;1.82;0
9;bunker;2516.00;18.55;2854.00;0.48;0
9;bunker;2523.00;14.62;2861.00;3.15;0
9;bunker;2524.00;20.10;2851.00;6.16;0
9;bunker;2525.00;17.30;2858.00;1.09;0
9;bunker;2520.00;18.45;2844.00;5.21;0
9;bunker;2532.00;14.78;2850.00;1.59;0
9;bunker;2524.00;9.93;2838.00;3.15;0
9;bunker;2515.00;12.90;2841.00;0.99;0
9;bunker;2528.00;17.58;2855.00;3.66;0
9;bunker;2512.00;15.95;2849.00;0.04;0
9;bunker;2526.00;18.15;2845.00;1.60;0
9;bunker;2511.00;11.93;2856.00;5.72;0
9;bunker;2511.00;13.07;2846.00;0.65;0
9;bunker;2518.00;18.98;2855.00;4.77;0
9;bunker;2519.00;16.77;2859.00;0.04;0
